signup_cohort,acquisition_channel,months_since_signup,retention_pct,n_customers
2023-02,All,16,0.7222222222222222,18
2023-03,All,16,0.8,20
2023-04,All,16,0.8,20
2023-05,All,16,0.7,20
2023-06,All,16,0.9,20
2023-07,All,16,0.75,20
2023-08,All,16,0.85,20
2023-09,All,16,0.75,20
2023-10,All,16,0.6956521739130435,23
2023-11,All,16,0.8260869565217391,23
2023-12,All,16,0.75,20
2024-01,All,16,0.6666666666666666,18
2024-02,All,16,0.8333333333333334,18
2024-03,All,16,0.7,20
2024-04,All,16,0.8,20
2024-05,All,16,0.95,20
2024-06,All,16,0.8,20
2024-07,All,16,0.65,40
2024-08,All,16,0.675,40
2023-01,All,17,0.8333333333333334,18
2023-02,All,17,0.7222222222222222,18
2023-03,All,17,0.8,20
2023-04,All,17,0.8,20
2023-05,All,17,0.7,20
2023-06,All,17,0.9,20
2023-07,All,17,0.75,20
2023-08,All,17,0.85,20
2023-09,All,17,0.75,20
2023-10,All,17,0.6956521739130435,23
2023-11,All,17,0.8260869565217391,23
2023-12,All,17,0.7,20
2024-01,All,17,0.6111111111111112,18
2024-02,All,17,0.8333333333333334,18
2024-03,All,17,0.7,20
2024-04,All,17,0.75,20
2024-05,All,17,0.95,20
2024-06,All,17,0.8,20
2024-07,All,17,0.625,40
2023-01,All,18,0.7777777777777778,18
2023-02,All,18,0.7222222222222222,18
2023-03,All,18,0.8,20
2023-04,All,18,0.8,20
2023-05,All,18,0.7,20
2023-06,All,18,0.9,20
2023-07,All,18,0.75,20
2023-08,All,18,0.85,20
2023-09,All,18,0.75,20
2023-10,All,18,0.6956521739130435,23
2023-11,All,18,0.8260869565217391,23
2023-12,All,18,0.65,20
2024-01,All,18,0.6111111111111112,18
2024-02,All,18,0.8333333333333334,18
2024-03,All,18,0.7,20
2024-04,All,18,0.75,20
2024-05,All,18,0.9,20
2024-06,All,18,0.8,20
2023-01,All,19,0.7777777777777778,18
2023-02,All,19,0.7222222222222222,18
2023-03,All,19,0.8,20
2023-04,All,19,0.8,20
2023-05,All,19,0.7,20
2023-06,All,19,0.9,20
2023-07,All,19,0.75,20
2023-08,All,19,0.85,20
2023-09,All,19,0.75,20
2023-10,All,19,0.6956521739130435,23
2023-11,All,19,0.782608695652174,23
2023-12,All,19,0.65,20
2024-01,All,19,0.6111111111111112,18
2024-02,All,19,0.7777777777777778,18
2024-03,All,19,0.65,20
2024-04,All,19,0.75,20
2024-05,All,19,0.9,20
2023-01,All,20,0.7777777777777778,18
2023-02,All,20,0.7222222222222222,18
2023-03,All,20,0.8,20
2023-04,All,20,0.8,20
2023-05,All,20,0.7,20
2023-06,All,20,0.85,20
2023-07,All,20,0.75,20
2023-08,All,20,0.85,20
2023-09,All,20,0.75,20
2023-10,All,20,0.6956521739130435,23
2023-11,All,20,0.782608695652174,23
2023-12,All,20,0.6,20
2024-01,All,20,0.5555555555555556,18
2024-02,All,20,0.7777777777777778,18
2024-03,All,20,0.65,20
2024-04,All,20,0.75,20
2023-01,All,21,0.7777777777777778,18
2023-02,All,21,0.6666666666666666,18
2023-03,All,21,0.8,20
2023-04,All,21,0.8,20
2023-05,All,21,0.7,20
2023-06,All,21,0.85,20
2023-07,All,21,0.75,20
2023-08,All,21,0.85,20
2023-09,All,21,0.75,20
2023-10,All,21,0.6956521739130435,23
2023-11,All,21,0.7391304347826086,23
2023-12,All,21,0.55,20
2024-01,All,21,0.5555555555555556,18
2024-02,All,21,0.7777777777777778,18
2024-03,All,21,0.65,20
2023-01,All,22,0.7777777777777778,18
2023-02,All,22,0.6666666666666666,18
2023-03,All,22,0.8,20
2023-04,All,22,0.8,20
2023-05,All,22,0.7,20
2023-06,All,22,0.85,20
2023-07,All,22,0.7,20
2023-08,All,22,0.85,20
2023-09,All,22,0.75,20
2023-10,All,22,0.6956521739130435,23
2023-11,All,22,0.7391304347826086,23
2023-12,All,22,0.55,20
2024-01,All,22,0.5555555555555556,18
2024-02,All,22,0.7777777777777778,18
2023-01,All,23,0.7222222222222222,18
2023-02,All,23,0.6111111111111112,18
2023-03,All,23,0.8,20
2023-04,All,23,0.8,20
2023-05,All,23,0.7,20
2023-06,All,23,0.8,20
2023-07,All,23,0.7,20
2023-08,All,23,0.75,20
2023-09,All,23,0.75,20
2023-10,All,23,0.6956521739130435,23
2023-11,All,23,0.6521739130434783,23
2023-12,All,23,0.55,20
2024-01,All,23,0.5,18
2023-01,All,24,0.7222222222222222,18
2023-02,All,24,0.6111111111111112,18
2023-03,All,24,0.8,20
2023-04,All,24,0.8,20
2023-05,All,24,0.7,20
2023-06,All,24,0.8,20
2023-07,All,24,0.7,20
2023-08,All,24,0.75,20
2023-09,All,24,0.75,20
2023-10,All,24,0.6956521739130435,23
2023-11,All,24,0.6521739130434783,23
2023-12,All,24,0.55,20
