opportunity_id,stage,entered_date,exited_date,days_in_stage
OPP-00444,Qualification,2024-11-26,2024-12-09,13.0
OPP-00444,Proof of Concept,2024-12-09,2024-12-23,14.0
OPP-00444,Negotiation,2024-12-23,2025-01-13,21.0
OPP-00445,Discovery,2024-07-06,2024-07-13,7.0
OPP-00445,Qualification,2024-07-13,2024-09-21,70.0
OPP-00445,Proof of Concept,2024-09-21,2024-10-25,34.0
OPP-00445,Negotiation,2024-10-25,2025-01-18,85.0
OPP-00446,Discovery,2024-12-14,2024-12-22,8.0
OPP-00446,Qualification,2024-12-22,2024-12-26,4.0
OPP-00446,Proof of Concept,2024-12-26,2025-01-15,20.0
OPP-00446,Negotiation,2025-01-15,2025-01-16,1.0
OPP-00447,Discovery,2024-10-20,2024-10-23,3.0
OPP-00447,Qualification,2024-10-23,2024-10-26,3.0
OPP-00447,Proof of Concept,2024-10-26,2025-01-03,69.0
OPP-00447,Negotiation,2025-01-03,2025-01-14,11.0
OPP-00448,Discovery,2024-12-02,2024-12-27,25.0
OPP-00448,Qualification,2024-12-27,2025-01-10,14.0
OPP-00448,Proof of Concept,2025-01-10,2025-01-16,6.0
OPP-00448,Negotiation,2025-01-16,2025-01-17,1.0
OPP-00449,Discovery,2024-12-07,2024-12-10,3.0
OPP-00449,Qualification,2024-12-10,2024-12-19,9.0
OPP-00449,Proof of Concept,2024-12-19,2024-12-25,6.0
OPP-00449,Negotiation,2024-12-25,2025-01-05,11.0
OPP-00450,Discovery,2024-12-04,2024-12-11,7.0
OPP-00450,Qualification,2024-12-11,2024-12-19,8.0
OPP-00450,Proof of Concept,2024-12-19,2024-12-28,9.0
OPP-00450,Negotiation,2024-12-28,2025-01-18,21.0
OPP-00451,Discovery,2024-10-20,2024-11-10,21.0
OPP-00451,Qualification,2024-11-10,2024-12-03,23.0
OPP-00451,Proof of Concept,2024-12-03,2024-12-27,24.0
OPP-00451,Negotiation,2024-12-27,2025-01-06,10.0
OPP-00452,Discovery,2024-12-06,2024-12-18,12.0
OPP-00452,Qualification,2024-12-18,2024-12-22,4.0
OPP-00452,Proof of Concept,2024-12-22,2025-01-07,16.0
OPP-00452,Negotiation,2025-01-07,2025-01-24,17.0
OPP-00453,Discovery,2024-10-09,2024-10-17,8.0
OPP-00453,Qualification,2024-10-17,2024-11-04,18.0
OPP-00453,Proof of Concept,2024-11-04,2025-01-02,59.0
OPP-00453,Negotiation,2025-01-02,2025-01-13,11.0
OPP-00454,Discovery,2024-11-29,2024-12-05,6.0
OPP-00454,Qualification,2024-12-05,2024-12-06,1.0
OPP-00454,Proof of Concept,2024-12-06,2025-01-03,28.0
OPP-00454,Negotiation,2025-01-03,2025-01-12,9.0
OPP-00455,Discovery,2024-10-29,2024-11-04,6.0
OPP-00455,Qualification,2024-11-04,2024-11-22,18.0
OPP-00455,Proof of Concept,2024-11-22,2024-12-17,25.0
OPP-00455,Negotiation,2024-12-17,2025-01-18,32.0
OPP-00456,Discovery,2024-12-17,2024-12-21,4.0
OPP-00456,Qualification,2024-12-21,2024-12-29,8.0
OPP-00456,Proof of Concept,2024-12-29,2025-01-15,17.0
OPP-00456,Negotiation,2025-01-15,2025-01-23,8.0
OPP-00457,Discovery,2024-10-12,2024-10-19,7.0
OPP-00457,Qualification,2024-10-19,2024-10-26,7.0
OPP-00457,Proof of Concept,2024-10-26,2024-12-09,44.0
OPP-00457,Negotiation,2024-12-09,2025-01-03,25.0
OPP-00458,Discovery,2024-10-30,2024-11-03,4.0
OPP-00458,Qualification,2024-11-03,2024-12-07,34.0
OPP-00458,Proof of Concept,2024-12-07,2025-01-15,39.0
OPP-00458,Negotiation,2025-01-15,2025-01-22,7.0
OPP-00459,Discovery,2024-12-06,2024-12-31,25.0
OPP-00459,Qualification,2024-12-31,2025-01-02,2.0
OPP-00459,Proof of Concept,2025-01-02,2025-01-09,7.0
OPP-00459,Negotiation,2025-01-09,2025-01-22,13.0
OPP-00460,Discovery,2024-11-19,2024-12-18,29.0
OPP-00460,Qualification,2024-12-18,2025-01-01,14.0
OPP-00460,Proof of Concept,2025-01-01,2025-02-05,35.0
OPP-00460,Negotiation,2025-02-05,2025-02-13,8.0
OPP-00461,Discovery,2025-01-13,2025-01-24,11.0
OPP-00461,Qualification,2025-01-24,2025-01-30,6.0
OPP-00461,Proof of Concept,2025-01-30,2025-02-19,20.0
OPP-00461,Negotiation,2025-02-19,2025-02-26,7.0
OPP-00462,Discovery,2024-12-20,2024-12-22,2.0
OPP-00462,Qualification,2024-12-22,2024-12-30,8.0
OPP-00462,Proof of Concept,2024-12-30,2025-01-26,27.0
OPP-00462,Negotiation,2025-01-26,2025-02-19,24.0
OPP-00463,Discovery,2024-12-08,2024-12-23,15.0
OPP-00463,Qualification,2024-12-23,2025-01-01,9.0
OPP-00463,Proof of Concept,2025-01-01,2025-01-30,29.0
OPP-00463,Negotiation,2025-01-30,2025-02-05,6.0
OPP-00464,Discovery,2025-01-31,2025-02-03,3.0
OPP-00464,Qualification,2025-02-03,2025-02-16,13.0
OPP-00464,Proof of Concept,2025-02-16,2025-02-19,3.0
OPP-00464,Negotiation,2025-02-19,2025-02-22,3.0
OPP-00465,Discovery,2024-12-12,2024-12-17,5.0
OPP-00465,Qualification,2024-12-17,2024-12-28,11.0
OPP-00465,Proof of Concept,2024-12-28,2025-01-28,31.0
OPP-00465,Negotiation,2025-01-28,2025-02-04,7.0
OPP-00466,Discovery,2024-12-09,2024-12-17,8.0
OPP-00466,Qualification,2024-12-17,2025-01-01,15.0
OPP-00466,Proof of Concept,2025-01-01,2025-02-07,37.0
OPP-00466,Negotiation,2025-02-07,2025-02-19,12.0
OPP-00467,Discovery,2024-12-31,2025-01-13,13.0
OPP-00467,Qualification,2025-01-13,2025-01-19,6.0
OPP-00467,Proof of Concept,2025-01-19,2025-01-21,2.0
OPP-00467,Negotiation,2025-01-21,2025-02-21,31.0
OPP-00468,Discovery,2024-12-08,2024-12-20,12.0
OPP-00468,Qualification,2024-12-20,2025-01-05,16.0
OPP-00468,Proof of Concept,2025-01-05,2025-01-29,24.0
OPP-00468,Negotiation,2025-01-29,2025-02-08,10.0
OPP-00469,Discovery,2025-01-14,2025-01-22,8.0
OPP-00469,Qualification,2025-01-22,2025-01-24,2.0
OPP-00469,Proof of Concept,2025-01-24,2025-02-03,10.0
OPP-00469,Negotiation,2025-02-03,2025-02-14,11.0
OPP-00470,Discovery,2025-01-07,2025-01-13,6.0
OPP-00470,Qualification,2025-01-13,2025-02-02,20.0
OPP-00470,Proof of Concept,2025-02-02,2025-02-19,17.0
OPP-00470,Negotiation,2025-02-19,2025-02-27,8.0
OPP-00471,Discovery,2024-11-13,2024-12-02,19.0
OPP-00471,Qualification,2024-12-02,2024-12-19,17.0
OPP-00471,Proof of Concept,2024-12-19,2025-02-01,44.0
OPP-00471,Negotiation,2025-02-01,2025-02-07,6.0
OPP-00472,Discovery,2025-02-09,2025-02-10,1.0
OPP-00472,Qualification,2025-02-10,2025-02-12,2.0
OPP-00472,Proof of Concept,2025-02-12,2025-02-14,2.0
OPP-00472,Negotiation,2025-02-14,2025-02-19,5.0
OPP-00473,Discovery,2025-01-19,2025-01-24,5.0
OPP-00473,Qualification,2025-01-24,2025-02-04,11.0
OPP-00473,Proof of Concept,2025-02-04,2025-02-16,12.0
OPP-00473,Negotiation,2025-02-16,2025-02-20,4.0
OPP-00474,Discovery,2025-01-08,2025-01-18,10.0
OPP-00474,Qualification,2025-01-18,2025-01-24,6.0
OPP-00474,Proof of Concept,2025-01-24,2025-02-09,16.0
OPP-00474,Negotiation,2025-02-09,2025-02-14,5.0
OPP-00475,Discovery,2025-02-14,2025-02-16,2.0
OPP-00475,Qualification,2025-02-16,2025-02-22,6.0
OPP-00475,Proof of Concept,2025-02-22,2025-03-02,8.0
OPP-00475,Negotiation,2025-03-02,2025-03-19,17.0
OPP-00476,Discovery,2025-02-18,2025-02-22,4.0
OPP-00476,Qualification,2025-02-22,2025-02-25,3.0
OPP-00476,Proof of Concept,2025-02-25,2025-03-11,14.0
OPP-00476,Negotiation,2025-03-11,2025-03-16,5.0
OPP-00477,Discovery,2025-01-15,2025-01-21,6.0
OPP-00477,Qualification,2025-01-21,2025-03-08,46.0
OPP-00477,Proof of Concept,2025-03-08,2025-03-14,6.0
OPP-00477,Negotiation,2025-03-14,2025-03-26,12.0
OPP-00478,Discovery,2025-02-19,2025-03-02,11.0
OPP-00478,Qualification,2025-03-02,2025-03-09,7.0
OPP-00478,Proof of Concept,2025-03-09,2025-03-10,1.0
OPP-00478,Negotiation,2025-03-10,2025-03-17,7.0
OPP-00479,Discovery,2025-02-09,2025-02-10,1.0
OPP-00479,Qualification,2025-02-10,2025-02-22,12.0
OPP-00479,Proof of Concept,2025-02-22,2025-03-20,26.0
OPP-00479,Negotiation,2025-03-20,2025-03-21,1.0
OPP-00480,Discovery,2025-01-30,2025-02-12,13.0
OPP-00480,Qualification,2025-02-12,2025-02-14,2.0
OPP-00480,Proof of Concept,2025-02-14,2025-03-04,18.0
OPP-00480,Negotiation,2025-03-04,2025-03-15,11.0
OPP-00481,Discovery,2025-02-08,2025-02-19,11.0
OPP-00481,Qualification,2025-02-19,2025-02-23,4.0
OPP-00481,Proof of Concept,2025-02-23,2025-03-18,23.0
OPP-00481,Negotiation,2025-03-18,2025-03-19,1.0
OPP-00482,Discovery,2025-02-05,2025-02-07,2.0
OPP-00482,Qualification,2025-02-07,2025-02-24,17.0
OPP-00482,Proof of Concept,2025-02-24,2025-03-01,5.0
OPP-00482,Negotiation,2025-03-01,2025-03-04,3.0
OPP-00483,Discovery,2025-01-30,2025-01-31,1.0
OPP-00483,Qualification,2025-01-31,2025-02-02,2.0
OPP-00483,Proof of Concept,2025-02-02,2025-02-24,22.0
OPP-00483,Negotiation,2025-02-24,2025-03-08,12.0
OPP-00484,Discovery,2025-01-07,2025-01-18,11.0
OPP-00484,Qualification,2025-01-18,2025-01-28,10.0
OPP-00484,Proof of Concept,2025-01-28,2025-03-07,38.0
OPP-00484,Negotiation,2025-03-07,2025-03-22,15.0
OPP-00485,Discovery,2025-02-08,2025-02-13,5.0
OPP-00485,Qualification,2025-02-13,2025-02-17,4.0
OPP-00485,Proof of Concept,2025-02-17,2025-03-07,18.0
OPP-00485,Negotiation,2025-03-07,2025-03-24,17.0
OPP-00486,Discovery,2025-02-03,2025-02-15,12.0
OPP-00486,Qualification,2025-02-15,2025-02-17,2.0
OPP-00486,Proof of Concept,2025-02-17,2025-03-04,15.0
OPP-00486,Negotiation,2025-03-04,2025-03-19,15.0
OPP-00487,Discovery,2025-01-31,2025-02-09,9.0
OPP-00487,Qualification,2025-02-09,2025-02-12,3.0
OPP-00487,Proof of Concept,2025-02-12,2025-02-21,9.0
OPP-00487,Negotiation,2025-02-21,2025-03-02,9.0
OPP-00488,Discovery,2025-01-07,2025-01-24,17.0
OPP-00488,Qualification,2025-01-24,2025-02-02,9.0
OPP-00488,Proof of Concept,2025-02-02,2025-02-23,21.0
OPP-00488,Negotiation,2025-02-23,2025-03-02,7.0
OPP-00489,Discovery,2025-01-13,2025-01-20,7.0
OPP-00489,Qualification,2025-01-20,2025-01-29,9.0
OPP-00489,Proof of Concept,2025-01-29,2025-03-17,47.0
OPP-00489,Negotiation,2025-03-17,2025-03-26,9.0
OPP-00490,Discovery,2024-12-28,2024-12-31,3.0
OPP-00490,Qualification,2024-12-31,2025-01-06,6.0
OPP-00490,Proof of Concept,2025-01-06,2025-02-25,50.0
OPP-00490,Negotiation,2025-02-25,2025-03-01,4.0
OPP-00491,Discovery,2024-12-29,2025-01-17,19.0
OPP-00491,Qualification,2025-01-17,2025-01-31,14.0
OPP-00491,Proof of Concept,2025-01-31,2025-02-20,20.0
OPP-00491,Negotiation,2025-02-20,2025-03-04,12.0
OPP-00492,Discovery,2025-02-01,2025-02-07,6.0
OPP-00492,Qualification,2025-02-07,2025-02-09,2.0
OPP-00492,Proof of Concept,2025-02-09,2025-02-20,11.0
OPP-00492,Negotiation,2025-02-20,2025-03-16,24.0
OPP-00493,Discovery,2025-01-26,2025-01-30,4.0
OPP-00493,Qualification,2025-01-30,2025-02-05,6.0
OPP-00493,Proof of Concept,2025-02-05,2025-03-27,50.0
OPP-00493,Negotiation,2025-03-27,2025-04-27,31.0
OPP-00494,Discovery,2025-01-06,2025-01-10,4.0
OPP-00494,Qualification,2025-01-10,2025-01-20,10.0
OPP-00494,Proof of Concept,2025-01-20,2025-03-14,53.0
OPP-00494,Negotiation,2025-03-14,2025-04-09,26.0
OPP-00495,Discovery,2025-01-01,2025-01-17,16.0
OPP-00495,Qualification,2025-01-17,2025-02-03,17.0
OPP-00495,Proof of Concept,2025-02-03,2025-03-15,40.0
OPP-00495,Negotiation,2025-03-15,2025-04-08,24.0
OPP-00496,Discovery,2025-03-18,2025-03-22,4.0
OPP-00496,Qualification,2025-03-22,2025-03-27,5.0
OPP-00496,Proof of Concept,2025-03-27,2025-04-07,11.0
OPP-00496,Negotiation,2025-04-07,2025-04-09,2.0
OPP-00497,Discovery,2025-02-01,2025-02-18,17.0
OPP-00497,Qualification,2025-02-18,2025-03-10,20.0
OPP-00497,Proof of Concept,2025-03-10,2025-03-31,21.0
OPP-00497,Negotiation,2025-03-31,2025-04-23,23.0
OPP-00498,Discovery,2025-03-09,2025-03-21,12.0
OPP-00498,Qualification,2025-03-21,2025-03-31,10.0
OPP-00498,Proof of Concept,2025-03-31,2025-04-06,6.0
OPP-00498,Negotiation,2025-04-06,2025-04-14,8.0
OPP-00499,Discovery,2025-03-09,2025-03-13,4.0
OPP-00499,Qualification,2025-03-13,2025-03-25,12.0
OPP-00499,Proof of Concept,2025-03-25,2025-03-31,6.0
OPP-00499,Negotiation,2025-03-31,2025-04-15,15.0
OPP-00500,Discovery,2025-03-08,2025-03-10,2.0
OPP-00500,Qualification,2025-03-10,2025-03-15,5.0
OPP-00500,Proof of Concept,2025-03-15,2025-03-21,6.0
OPP-00500,Negotiation,2025-03-21,2025-04-11,21.0
OPP-00501,Discovery,2025-03-14,2025-03-18,4.0
OPP-00501,Qualification,2025-03-18,2025-03-21,3.0
OPP-00501,Proof of Concept,2025-03-21,2025-03-31,10.0
OPP-00501,Negotiation,2025-03-31,2025-04-16,16.0
OPP-00502,Discovery,2025-02-20,2025-02-28,8.0
OPP-00502,Qualification,2025-02-28,2025-03-06,6.0
OPP-00502,Proof of Concept,2025-03-06,2025-03-13,7.0
OPP-00502,Negotiation,2025-03-13,2025-04-01,19.0
OPP-00503,Discovery,2025-02-06,2025-02-09,3.0
OPP-00503,Qualification,2025-02-09,2025-02-21,12.0
OPP-00503,Proof of Concept,2025-02-21,2025-03-30,37.0
OPP-00503,Negotiation,2025-03-30,2025-04-19,20.0
OPP-00504,Discovery,2025-02-08,2025-02-16,8.0
OPP-00504,Qualification,2025-02-16,2025-02-18,2.0
OPP-00504,Proof of Concept,2025-02-18,2025-03-29,39.0
OPP-00504,Negotiation,2025-03-29,2025-04-04,6.0
OPP-00505,Discovery,2025-03-11,2025-03-17,6.0
OPP-00505,Qualification,2025-03-17,2025-03-24,7.0
OPP-00505,Proof of Concept,2025-03-24,2025-04-03,10.0
OPP-00505,Negotiation,2025-04-03,2025-04-12,9.0
OPP-00506,Discovery,2025-02-21,2025-02-28,7.0
OPP-00506,Qualification,2025-02-28,2025-03-07,7.0
OPP-00506,Proof of Concept,2025-03-07,2025-03-21,14.0
OPP-00506,Negotiation,2025-03-21,2025-04-20,30.0
OPP-00507,Discovery,2025-01-08,2025-02-02,25.0
OPP-00507,Qualification,2025-02-02,2025-03-14,40.0
OPP-00507,Proof of Concept,2025-03-14,2025-04-02,19.0
OPP-00507,Negotiation,2025-04-02,2025-04-08,6.0
OPP-00508,Discovery,2025-02-16,2025-03-05,17.0
OPP-00508,Qualification,2025-03-05,2025-03-21,16.0
OPP-00508,Proof of Concept,2025-03-21,2025-04-24,34.0
OPP-00508,Negotiation,2025-04-24,2025-04-27,3.0
OPP-00509,Discovery,2025-03-13,2025-03-15,2.0
OPP-00509,Qualification,2025-03-15,2025-04-01,17.0
OPP-00509,Proof of Concept,2025-04-01,2025-04-15,14.0
OPP-00509,Negotiation,2025-04-15,2025-04-19,4.0
OPP-00510,Discovery,2025-01-03,2025-01-13,10.0
OPP-00510,Qualification,2025-01-13,2025-01-23,10.0
OPP-00510,Proof of Concept,2025-01-23,2025-03-31,67.0
OPP-00510,Negotiation,2025-03-31,2025-04-20,20.0
OPP-00511,Discovery,2025-02-19,2025-03-04,13.0
OPP-00511,Qualification,2025-03-04,2025-03-25,21.0
OPP-00511,Proof of Concept,2025-03-25,2025-04-11,17.0
OPP-00511,Negotiation,2025-04-11,2025-04-15,4.0
OPP-00512,Discovery,2025-02-13,2025-02-22,9.0
OPP-00512,Qualification,2025-02-22,2025-03-07,13.0
OPP-00512,Proof of Concept,2025-03-07,2025-03-18,11.0
OPP-00512,Negotiation,2025-03-18,2025-04-24,37.0
OPP-00513,Discovery,2025-03-16,2025-03-20,4.0
OPP-00513,Qualification,2025-03-20,2025-03-24,4.0
OPP-00513,Proof of Concept,2025-03-24,2025-04-18,25.0
OPP-00513,Negotiation,2025-04-18,2025-05-02,14.0
OPP-00514,Discovery,2025-04-05,2025-04-12,7.0
OPP-00514,Qualification,2025-04-12,2025-04-24,12.0
OPP-00514,Proof of Concept,2025-04-24,2025-04-26,2.0
OPP-00514,Negotiation,2025-04-26,2025-05-05,9.0
OPP-00515,Discovery,2025-02-22,2025-02-28,6.0
OPP-00515,Qualification,2025-02-28,2025-03-16,16.0
OPP-00515,Proof of Concept,2025-03-16,2025-04-11,26.0
OPP-00515,Negotiation,2025-04-11,2025-05-20,39.0
OPP-00516,Discovery,2025-02-15,2025-03-11,24.0
OPP-00516,Qualification,2025-03-11,2025-04-05,25.0
OPP-00516,Proof of Concept,2025-04-05,2025-05-03,28.0
OPP-00516,Negotiation,2025-05-03,2025-05-16,13.0
OPP-00517,Discovery,2025-03-26,2025-04-08,13.0
OPP-00517,Qualification,2025-04-08,2025-04-20,12.0
OPP-00517,Proof of Concept,2025-04-20,2025-05-15,25.0
OPP-00517,Negotiation,2025-05-15,2025-05-21,6.0
OPP-00518,Discovery,2025-04-14,2025-04-21,7.0
OPP-00518,Qualification,2025-04-21,2025-05-03,12.0
OPP-00518,Proof of Concept,2025-05-03,2025-05-08,5.0
OPP-00518,Negotiation,2025-05-08,2025-05-19,11.0
OPP-00519,Discovery,2025-03-05,2025-03-10,5.0
OPP-00519,Qualification,2025-03-10,2025-04-01,22.0
OPP-00519,Proof of Concept,2025-04-01,2025-05-10,39.0
OPP-00519,Negotiation,2025-05-10,2025-05-18,8.0
OPP-00520,Discovery,2025-03-22,2025-03-27,5.0
OPP-00520,Qualification,2025-03-27,2025-03-30,3.0
OPP-00520,Proof of Concept,2025-03-30,2025-05-05,36.0
OPP-00520,Negotiation,2025-05-05,2025-05-09,4.0
OPP-00521,Discovery,2025-04-14,2025-04-18,4.0
OPP-00521,Qualification,2025-04-18,2025-04-26,8.0
OPP-00521,Proof of Concept,2025-04-26,2025-05-03,7.0
OPP-00521,Negotiation,2025-05-03,2025-05-11,8.0
OPP-00522,Discovery,2025-02-05,2025-02-17,12.0
OPP-00522,Qualification,2025-02-17,2025-02-19,2.0
OPP-00522,Proof of Concept,2025-02-19,2025-04-21,61.0
OPP-00522,Negotiation,2025-04-21,2025-05-16,25.0
OPP-00523,Discovery,2024-11-19,2024-11-21,2.0
OPP-00523,Qualification,2024-11-21,2024-12-06,15.0
OPP-00523,Proof of Concept,2024-12-06,2025-02-01,57.0
OPP-00523,Negotiation,2025-02-01,2025-05-06,94.0
OPP-00524,Discovery,2025-01-04,2025-01-14,10.0
OPP-00524,Qualification,2025-01-14,2025-02-05,22.0
OPP-00524,Proof of Concept,2025-02-05,2025-04-19,73.0
OPP-00524,Negotiation,2025-04-19,2025-05-16,27.0
OPP-00525,Discovery,2025-03-18,2025-03-28,10.0
OPP-00525,Qualification,2025-03-28,2025-04-11,14.0
OPP-00525,Proof of Concept,2025-04-11,2025-04-28,17.0
OPP-00525,Negotiation,2025-04-28,2025-05-07,9.0
OPP-00526,Discovery,2025-04-16,2025-04-24,8.0
OPP-00526,Qualification,2025-04-24,2025-05-02,8.0
OPP-00526,Proof of Concept,2025-05-02,2025-05-08,6.0
OPP-00526,Negotiation,2025-05-08,2025-05-16,8.0
OPP-00527,Discovery,2025-02-13,2025-02-21,8.0
OPP-00527,Qualification,2025-02-21,2025-03-17,24.0
OPP-00527,Proof of Concept,2025-03-17,2025-05-01,45.0
OPP-00527,Negotiation,2025-05-01,2025-05-12,11.0
OPP-00528,Discovery,2025-04-24,2025-04-26,2.0
OPP-00528,Qualification,2025-04-26,2025-05-05,9.0
OPP-00528,Proof of Concept,2025-05-05,2025-05-17,12.0
OPP-00528,Negotiation,2025-05-17,2025-05-27,10.0
OPP-00529,Discovery,2024-12-27,2025-01-08,12.0
OPP-00529,Qualification,2025-01-08,2025-01-21,13.0
OPP-00529,Proof of Concept,2025-01-21,2025-03-12,50.0
OPP-00529,Negotiation,2025-03-12,2025-05-02,51.0
OPP-00530,Discovery,2025-05-13,2025-05-14,1.0
OPP-00530,Qualification,2025-05-14,2025-05-16,2.0
OPP-00530,Proof of Concept,2025-05-16,2025-06-01,16.0
OPP-00530,Negotiation,2025-06-01,2025-06-11,10.0
OPP-00531,Discovery,2025-05-03,2025-05-08,5.0
OPP-00531,Qualification,2025-05-08,2025-05-31,23.0
OPP-00531,Proof of Concept,2025-05-31,2025-06-21,21.0
OPP-00531,Negotiation,2025-06-21,2025-06-27,6.0
OPP-00532,Discovery,2025-04-26,2025-05-04,8.0
OPP-00532,Qualification,2025-05-04,2025-05-10,6.0
OPP-00532,Proof of Concept,2025-05-10,2025-06-12,33.0
OPP-00532,Negotiation,2025-06-12,2025-06-20,8.0
OPP-00533,Discovery,2025-05-08,2025-05-11,3.0
OPP-00533,Qualification,2025-05-11,2025-05-13,2.0
OPP-00533,Proof of Concept,2025-05-13,2025-06-05,23.0
OPP-00533,Negotiation,2025-06-05,2025-06-10,5.0
OPP-00534,Discovery,2025-04-14,2025-04-28,14.0
OPP-00534,Qualification,2025-04-28,2025-04-30,2.0
OPP-00534,Proof of Concept,2025-04-30,2025-06-06,37.0
OPP-00534,Negotiation,2025-06-06,2025-06-13,7.0
OPP-00535,Discovery,2025-05-14,2025-05-22,8.0
OPP-00535,Qualification,2025-05-22,2025-05-30,8.0
OPP-00535,Proof of Concept,2025-05-30,2025-06-14,15.0
OPP-00535,Negotiation,2025-06-14,2025-06-18,4.0
OPP-00536,Discovery,2025-05-11,2025-05-19,8.0
OPP-00536,Qualification,2025-05-19,2025-05-20,1.0
OPP-00536,Proof of Concept,2025-05-20,2025-05-30,10.0
OPP-00536,Negotiation,2025-05-30,2025-06-14,15.0
OPP-00537,Discovery,2025-02-03,2025-02-11,8.0
OPP-00537,Qualification,2025-02-11,2025-03-04,21.0
OPP-00537,Proof of Concept,2025-03-04,2025-05-14,71.0
OPP-00537,Negotiation,2025-05-14,2025-06-14,31.0
OPP-00538,Discovery,2025-04-29,2025-05-09,10.0
OPP-00538,Qualification,2025-05-09,2025-05-14,5.0
OPP-00538,Proof of Concept,2025-05-14,2025-05-31,17.0
OPP-00538,Negotiation,2025-05-31,2025-06-25,25.0
OPP-00539,Discovery,2025-05-20,2025-05-24,4.0
OPP-00539,Qualification,2025-05-24,2025-06-01,8.0
OPP-00539,Proof of Concept,2025-06-01,2025-06-14,13.0
OPP-00539,Negotiation,2025-06-14,2025-06-21,7.0
OPP-00540,Discovery,2025-03-22,2025-03-23,1.0
OPP-00540,Qualification,2025-03-23,2025-04-02,10.0
OPP-00540,Proof of Concept,2025-04-02,2025-06-04,63.0
OPP-00540,Negotiation,2025-06-04,2025-06-11,7.0
OPP-00541,Discovery,2025-05-03,2025-05-04,1.0
OPP-00541,Qualification,2025-05-04,2025-05-12,8.0
OPP-00541,Proof of Concept,2025-05-12,2025-06-03,22.0
OPP-00541,Negotiation,2025-06-03,2025-06-08,5.0
OPP-00542,Discovery,2025-03-27,2025-04-04,8.0
OPP-00542,Qualification,2025-04-04,2025-04-17,13.0
OPP-00542,Proof of Concept,2025-04-17,2025-05-29,42.0
OPP-00542,Negotiation,2025-05-29,2025-06-13,15.0
OPP-00543,Discovery,2025-03-22,2025-03-24,2.0
OPP-00543,Qualification,2025-03-24,2025-03-27,3.0
OPP-00543,Proof of Concept,2025-03-27,2025-05-12,46.0
OPP-00543,Negotiation,2025-05-12,2025-06-08,27.0
OPP-00544,Discovery,2025-05-24,2025-05-28,4.0
OPP-00544,Qualification,2025-05-28,2025-05-31,3.0
OPP-00544,Proof of Concept,2025-05-31,2025-06-09,9.0
OPP-00544,Negotiation,2025-06-09,2025-06-14,5.0
OPP-00545,Discovery,2025-05-08,2025-05-22,14.0
OPP-00545,Qualification,2025-05-22,2025-05-30,8.0
OPP-00545,Proof of Concept,2025-05-30,2025-06-05,6.0
OPP-00545,Negotiation,2025-06-05,2025-06-09,4.0
OPP-00546,Discovery,2025-04-29,2025-05-11,12.0
OPP-00546,Qualification,2025-05-11,2025-05-13,2.0
OPP-00546,Proof of Concept,2025-05-13,2025-05-22,9.0
OPP-00546,Negotiation,2025-05-22,2025-06-10,19.0
OPP-00547,Discovery,2025-03-01,2025-03-12,11.0
OPP-00547,Qualification,2025-03-12,2025-05-02,51.0
OPP-00547,Proof of Concept,2025-05-02,2025-05-11,9.0
OPP-00547,Negotiation,2025-05-11,2025-06-13,33.0
OPP-00548,Discovery,2025-06-05,2025-06-08,3.0
OPP-00548,Qualification,2025-06-08,2025-06-12,4.0
OPP-00548,Proof of Concept,2025-06-12,2025-06-15,3.0
OPP-00548,Negotiation,2025-06-15,2025-06-25,10.0
OPP-00549,Discovery,2025-05-28,2025-06-05,8.0
OPP-00549,Qualification,2025-06-05,2025-06-11,6.0
OPP-00549,Proof of Concept,2025-06-11,2025-07-09,28.0
OPP-00549,Negotiation,2025-07-09,2025-07-12,3.0
OPP-00550,Discovery,2025-03-02,2025-03-15,13.0
OPP-00550,Qualification,2025-03-15,2025-03-18,3.0
OPP-00550,Proof of Concept,2025-03-18,2025-05-07,50.0
OPP-00550,Negotiation,2025-05-07,2025-07-14,68.0
OPP-00551,Discovery,2025-05-19,2025-05-25,6.0
OPP-00551,Qualification,2025-05-25,2025-06-03,9.0
OPP-00551,Proof of Concept,2025-06-03,2025-06-26,23.0
OPP-00551,Negotiation,2025-06-26,2025-07-02,6.0
OPP-00552,Discovery,2025-06-14,2025-06-22,8.0
OPP-00552,Qualification,2025-06-22,2025-07-02,10.0
OPP-00552,Proof of Concept,2025-07-02,2025-07-17,15.0
OPP-00552,Negotiation,2025-07-17,2025-07-21,4.0
OPP-00553,Discovery,2025-05-30,2025-06-06,7.0
OPP-00553,Qualification,2025-06-06,2025-06-12,6.0
OPP-00553,Proof of Concept,2025-06-12,2025-06-26,14.0
OPP-00553,Negotiation,2025-06-26,2025-07-03,7.0
OPP-00554,Discovery,2025-05-18,2025-05-20,2.0
OPP-00554,Qualification,2025-05-20,2025-06-06,17.0
OPP-00554,Proof of Concept,2025-06-06,2025-06-29,23.0
OPP-00554,Negotiation,2025-06-29,2025-07-25,26.0
OPP-00555,Discovery,2025-05-24,2025-06-04,11.0
OPP-00555,Qualification,2025-06-04,2025-06-16,12.0
OPP-00555,Proof of Concept,2025-06-16,2025-07-03,17.0
OPP-00555,Negotiation,2025-07-03,2025-07-06,3.0
OPP-00556,Discovery,2025-06-22,2025-07-02,10.0
OPP-00556,Qualification,2025-07-02,2025-07-07,5.0
OPP-00556,Proof of Concept,2025-07-07,2025-07-12,5.0
