opportunity_id,customer_id,account_name,segment,acquisition_channel,owner_rep_id,opportunity_type,created_date,close_date,amount,current_stage,status
OPP-00624,CUST-1742,Cobalt Systems,SMB,Inbound Marketing,REP-04,new_business,2025-10-11,2025-10-26,4800.0,Closed Won,closed_won
OPP-00625,CUST-1744,Apex Solutions,SMB,Outbound Sales,REP-01,new_business,2025-09-06,2025-11-13,6000.0,Closed Won,closed_won
OPP-00626,CUST-1745,Helix Co,Mid-Market,Outbound Sales,REP-02,new_business,2025-08-06,2025-11-09,38880.0,Closed Won,closed_won
OPP-00627,CUST-1746,Marlin Holdings,SMB,Event/Conference,REP-07,new_business,2025-10-05,2025-11-16,6600.0,Closed Won,closed_won
OPP-00628,CUST-1747,North Solutions,SMB,Event/Conference,REP-02,new_business,2025-09-09,2025-11-20,9000.0,Closed Won,closed_won
OPP-00629,CUST-1748,Halcyon Co,SMB,Inbound Marketing,REP-03,new_business,2025-10-07,2025-11-25,20160.0,Closed Won,closed_won
OPP-00630,CUST-1749,Reverb Group,Mid-Market,Outbound Sales,REP-09,new_business,2025-09-05,2025-11-24,51840.0,Closed Won,closed_won
OPP-00631,CUST-1751,Citron Cloud,SMB,Inbound Marketing,REP-04,new_business,2025-09-29,2025-11-22,6000.0,Closed Won,closed_won
OPP-00632,CUST-1752,Citron Group,SMB,Inbound Marketing,REP-08,new_business,2025-10-02,2025-11-04,7200.0,Closed Won,closed_won
OPP-00633,CUST-1753,Marlin Dynamics,SMB,Event/Conference,REP-12,new_business,2025-10-13,2025-11-22,7200.0,Closed Won,closed_won
OPP-00634,CUST-1754,Vector Labs,SMB,Inbound Marketing,REP-08,new_business,2025-09-11,2025-11-12,5400.0,Closed Won,closed_won
OPP-00635,CUST-1755,Cobalt Partners,SMB,Inbound Marketing,REP-07,new_business,2025-10-17,2025-11-07,9000.0,Closed Won,closed_won
OPP-00636,CUST-1756,Anvil Labs,SMB,Inbound Marketing,REP-07,new_business,2025-09-30,2025-11-12,4800.0,Closed Won,closed_won
OPP-00637,CUST-1757,Citron Cloud,SMB,Outbound Sales,REP-04,new_business,2025-10-23,2025-11-08,6600.0,Closed Won,closed_won
OPP-00638,CUST-1758,Stratus Dynamics,SMB,Outbound Sales,REP-04,new_business,2025-10-07,2025-11-27,4800.0,Closed Won,closed_won
OPP-00639,CUST-1759,Vector Group,SMB,Event/Conference,REP-09,new_business,2025-10-19,2025-11-27,8640.0,Closed Won,closed_won
OPP-00640,CUST-1760,Marlin Industries,SMB,Partner Referral,REP-12,new_business,2025-11-08,2025-11-26,39000.0,Closed Won,closed_won
OPP-00641,CUST-1761,Cobalt Cloud,Mid-Market,Outbound Sales,REP-12,new_business,2025-08-18,2025-11-14,51840.0,Closed Won,closed_won
OPP-00642,CUST-1762,Cobalt Logic,SMB,Outbound Sales,REP-06,new_business,2025-09-19,2025-11-26,7800.0,Closed Won,closed_won
OPP-00643,CUST-1763,Reverb Partners,Mid-Market,Inbound Marketing,REP-12,new_business,2025-09-20,2025-11-08,100800.0,Closed Won,closed_won
OPP-00644,CUST-1764,Helix Labs,Mid-Market,Outbound Sales,REP-03,new_business,2025-08-19,2025-11-19,13200.0,Closed Won,closed_won
OPP-00645,CUST-1765,Vector Systems,SMB,Partner Referral,REP-02,new_business,2025-10-11,2025-11-21,20160.0,Closed Won,closed_won
OPP-00646,CUST-1766,Beacon Labs,SMB,Outbound Sales,REP-05,new_business,2025-09-03,2025-11-07,1800.0,Closed Won,closed_won
OPP-00647,CUST-1767,Beacon Labs,SMB,Inbound Marketing,REP-11,new_business,2025-11-07,2025-12-19,2400.0,Closed Won,closed_won
OPP-00648,CUST-1768,Beacon Holdings,SMB,Outbound Sales,REP-10,new_business,2025-10-20,2025-12-21,9000.0,Closed Won,closed_won
OPP-00649,CUST-1769,Reverb Partners,SMB,Event/Conference,REP-07,new_business,2025-10-18,2025-12-05,8400.0,Closed Won,closed_won
OPP-00650,CUST-1770,Halcyon Industries,Enterprise,Outbound Sales,REP-05,new_business,2025-10-15,2025-12-11,474000.0,Closed Won,closed_won
OPP-00651,CUST-1771,Marlin Industries,SMB,Inbound Marketing,REP-04,new_business,2025-11-13,2025-12-15,11520.0,Closed Won,closed_won
OPP-00652,CUST-1772,Tessera Dynamics,Mid-Market,Inbound Marketing,REP-01,new_business,2025-10-28,2025-12-15,89280.0,Closed Won,closed_won
OPP-00653,CUST-1773,Vector Group,Mid-Market,Outbound Sales,REP-12,new_business,2025-09-11,2025-12-22,30600.0,Closed Won,closed_won
OPP-00654,CUST-1774,Apex Network,SMB,Inbound Marketing,REP-09,new_business,2025-10-27,2025-12-19,5760.0,Closed Won,closed_won
OPP-00655,CUST-1775,Halcyon Cloud,SMB,Event/Conference,REP-02,new_business,2025-11-27,2025-12-26,6000.0,Closed Won,closed_won
OPP-00656,CUST-1776,Stratus Holdings,Mid-Market,Partner Referral,REP-07,new_business,2025-10-03,2025-12-09,46080.0,Closed Won,closed_won
OPP-00657,CUST-1778,Glide Cloud,SMB,Outbound Sales,REP-03,new_business,2025-10-27,2025-12-26,8400.0,Closed Won,closed_won
OPP-00658,CUST-1779,Mosaic Works,Mid-Market,Outbound Sales,REP-08,new_business,2025-10-31,2025-12-17,31680.0,Closed Won,closed_won
OPP-00659,CUST-1780,Reverb Cloud,SMB,Event/Conference,REP-08,new_business,2025-10-26,2025-12-16,8400.0,Closed Won,closed_won
OPP-00660,CUST-1781,Citron Network,SMB,Outbound Sales,REP-03,new_business,2025-11-10,2025-12-16,7200.0,Closed Won,closed_won
OPP-00661,CUST-1782,Tessera Network,SMB,Inbound Marketing,REP-11,new_business,2025-11-06,2025-12-09,4800.0,Closed Won,closed_won
OPP-00662,CUST-1783,Helix Works,Mid-Market,Event/Conference,REP-01,new_business,2025-08-24,2025-12-01,84960.0,Closed Won,closed_won
OPP-00663,CUST-1784,Citron Cloud,SMB,Event/Conference,REP-12,new_business,2025-10-12,2025-12-01,6000.0,Closed Won,closed_won
OPP-00664,CUST-1785,Stratus Digital,SMB,Event/Conference,REP-06,new_business,2025-10-29,2025-12-17,4800.0,Closed Won,closed_won
OPP-00665,CUST-1786,Citron Labs,Mid-Market,Inbound Marketing,REP-12,new_business,2025-09-15,2025-12-25,90720.0,Closed Won,closed_won
OPP-00666,,Beacon Systems,Mid-Market,Inbound Marketing,REP-11,new_business,2025-01-03,2025-12-19,82215.0,Negotiation,open
OPP-00667,,Tessera Systems,SMB,Inbound Marketing,REP-12,new_business,2025-05-28,2025-12-11,101461.0,Negotiation,open
OPP-00668,,Tessera Dynamics,SMB,Event/Conference,REP-01,new_business,2025-09-10,2025-12-11,77404.0,Negotiation,open
OPP-00669,,Vector Dynamics,SMB,Inbound Marketing,REP-11,new_business,2025-10-04,2025-12-11,92517.0,Negotiation,open
OPP-00670,,Stratus Network,SMB,Inbound Marketing,REP-08,new_business,2025-05-12,2025-12-11,70191.0,Negotiation,open
OPP-00671,,Marlin Network,SMB,Outbound Sales,REP-06,new_business,2025-03-21,2025-12-11,201910.0,Negotiation,open
OPP-00672,,Cobalt Holdings,SMB,Event/Conference,REP-05,new_business,2024-12-22,2025-12-11,25949.0,Negotiation,open
OPP-00673,,Cobalt Partners,SMB,Partner Referral,REP-12,new_business,2024-12-16,2025-12-11,177577.0,Negotiation,open
OPP-00674,,Helix Cloud,Mid-Market,Event/Conference,REP-08,new_business,2025-01-14,2025-12-19,193751.0,Negotiation,open
OPP-00675,,Helix Cloud,SMB,Inbound Marketing,REP-06,new_business,2025-08-18,2025-12-11,89144.0,Negotiation,open
OPP-00676,,Quantum Network,Enterprise,Outbound Sales,REP-05,new_business,2025-08-07,2025-12-26,24284.0,Negotiation,open
OPP-00677,,Reverb Logic,SMB,Outbound Sales,REP-04,new_business,2025-02-10,2025-12-11,32624.0,Negotiation,open
OPP-00678,,North Holdings,SMB,Outbound Sales,REP-07,new_business,2025-06-09,2025-12-11,41727.0,Negotiation,open
OPP-00679,,Stratus Holdings,Mid-Market,Event/Conference,REP-07,new_business,2025-01-24,2025-12-19,118336.0,Negotiation,open
OPP-00680,,Beacon Industries,SMB,Partner Referral,REP-05,new_business,2025-07-20,2025-12-11,7177.0,Negotiation,open
OPP-00681,,Mosaic Group,SMB,Partner Referral,REP-07,new_business,2025-07-03,2025-12-11,112928.0,Negotiation,open
OPP-00682,,Lattice Network,SMB,Inbound Marketing,REP-07,new_business,2025-03-14,2025-12-11,192206.0,Negotiation,open
OPP-00683,,Mosaic Partners,SMB,Inbound Marketing,REP-02,new_business,2025-11-03,2025-12-11,28552.0,Negotiation,open
OPP-00684,,Stratus Group,SMB,Outbound Sales,REP-09,new_business,2025-09-05,2025-12-11,233926.0,Negotiation,open
OPP-00685,,Anvil Co,SMB,Event/Conference,REP-03,new_business,2024-12-23,2025-12-11,184641.0,Negotiation,open
OPP-00686,,Reverb Industries,SMB,Event/Conference,REP-04,new_business,2025-11-11,2026-01-05,96116.0,Qualification,open
OPP-00687,,Vector Partners,SMB,Outbound Sales,REP-12,new_business,2025-05-26,2025-12-11,56701.0,Negotiation,open
OPP-00688,,Halcyon Dynamics,Mid-Market,Partner Referral,REP-03,new_business,2025-08-11,2026-02-02,222323.0,Proof of Concept,open
OPP-00689,,Beacon Solutions,Mid-Market,Inbound Marketing,REP-03,new_business,2025-04-28,2025-12-19,221265.0,Negotiation,open
OPP-00690,,Mosaic Dynamics,SMB,Outbound Sales,REP-12,new_business,2025-09-10,2025-12-11,33417.0,Negotiation,open
OPP-00691,,Tessera Dynamics,Mid-Market,Event/Conference,REP-11,new_business,2025-05-19,2025-12-19,6151.0,Negotiation,open
OPP-00692,,Reverb Systems,SMB,Event/Conference,REP-03,new_business,2025-06-10,2025-12-11,153487.0,Negotiation,open
OPP-00693,,Helix Cloud,Mid-Market,Event/Conference,REP-08,new_business,2025-02-18,2025-12-19,83987.0,Negotiation,open
OPP-00694,,Glide Dynamics,SMB,Event/Conference,REP-09,new_business,2025-06-15,2025-12-11,178769.0,Negotiation,open
OPP-00695,,Apex Dynamics,SMB,Partner Referral,REP-01,new_business,2025-04-10,2025-12-11,90437.0,Negotiation,open
OPP-00696,,Plinth Logic,SMB,Inbound Marketing,REP-01,new_business,2025-02-23,2025-12-11,43110.0,Negotiation,open
OPP-00697,,Helix Co,Mid-Market,Outbound Sales,REP-11,new_business,2025-09-03,2025-12-19,27039.0,Negotiation,open
OPP-00698,,Stratus Industries,SMB,Partner Referral,REP-06,new_business,2025-07-31,2025-12-11,144741.0,Negotiation,open
OPP-00699,,Marlin Group,SMB,Inbound Marketing,REP-07,new_business,2025-04-03,2025-12-11,56824.0,Negotiation,open
OPP-00700,,Quantum Group,SMB,Inbound Marketing,REP-11,new_business,2025-05-14,2025-12-11,61123.0,Negotiation,open
OPP-00701,,Marlin Network,Mid-Market,Partner Referral,REP-03,new_business,2025-11-03,2026-02-02,61367.0,Proof of Concept,open
OPP-00702,,Cobalt Industries,SMB,Outbound Sales,REP-12,new_business,2025-08-11,2025-12-11,106234.0,Negotiation,open
OPP-00703,,Halcyon Digital,SMB,Inbound Marketing,REP-06,new_business,2025-08-30,2025-12-11,53725.0,Negotiation,open
OPP-00704,,Reverb Works,SMB,Inbound Marketing,REP-01,new_business,2025-04-20,2025-12-11,72838.0,Negotiation,open
OPP-00705,,Lattice Logic,SMB,Partner Referral,REP-01,new_business,2025-03-19,2025-12-11,37907.0,Negotiation,open
OPP-00706,,Plinth Solutions,Mid-Market,Outbound Sales,REP-10,new_business,2024-12-17,2025-12-19,166692.0,Negotiation,open
OPP-00707,,Beacon Labs,Mid-Market,Inbound Marketing,REP-08,new_business,2025-10-17,2026-02-02,12564.0,Proof of Concept,open
OPP-00708,,Marlin Labs,SMB,Partner Referral,REP-06,new_business,2024-12-13,2025-12-11,81137.0,Negotiation,open
OPP-00709,,Vector Group,SMB,Outbound Sales,REP-01,new_business,2025-05-03,2025-12-11,75452.0,Negotiation,open
OPP-00710,,Lattice Systems,SMB,Event/Conference,REP-04,new_business,2025-09-17,2025-12-11,243422.0,Negotiation,open
OPP-00711,,Vector Dynamics,SMB,Outbound Sales,REP-01,new_business,2025-04-25,2025-12-11,180650.0,Negotiation,open
OPP-00712,,Glide Network,SMB,Inbound Marketing,REP-09,new_business,2025-04-25,2025-12-11,212524.0,Negotiation,open
OPP-00713,,Helix Industries,SMB,Inbound Marketing,REP-04,new_business,2025-08-15,2025-12-11,116777.0,Negotiation,open
OPP-00714,,Anvil Labs,SMB,Outbound Sales,REP-05,new_business,2025-03-11,2025-12-11,238736.0,Negotiation,open
OPP-00715,,Mosaic Works,SMB,Outbound Sales,REP-07,new_business,2025-09-14,2025-12-11,166348.0,Negotiation,open
OPP-00716,,Beacon Co,SMB,Event/Conference,REP-08,new_business,2025-10-11,2025-12-11,219006.0,Negotiation,open
OPP-00717,,North Group,Mid-Market,Partner Referral,REP-10,new_business,2025-09-04,2026-02-02,214344.0,Proof of Concept,open
OPP-00718,,North Logic,SMB,Event/Conference,REP-01,new_business,2025-05-29,2025-12-11,243466.0,Negotiation,open
OPP-00719,,Citron Labs,SMB,Event/Conference,REP-02,new_business,2025-07-30,2025-12-11,181348.0,Negotiation,open
OPP-00720,,Anvil Holdings,SMB,Partner Referral,REP-09,new_business,2025-04-25,2025-12-11,32613.0,Negotiation,open
OPP-00721,,Marlin Labs,SMB,Outbound Sales,REP-01,new_business,2025-10-09,2025-12-11,131538.0,Negotiation,open
OPP-00722,,North Network,Mid-Market,Partner Referral,REP-06,new_business,2025-07-14,2025-12-19,188774.0,Negotiation,open
OPP-00723,,Apex Network,Mid-Market,Outbound Sales,REP-12,new_business,2025-11-07,2026-02-16,76810.0,Qualification,open
OPP-00724,,Citron Works,Mid-Market,Event/Conference,REP-06,new_business,2024-12-24,2025-12-19,201103.0,Negotiation,open
OPP-00725,,Beacon Digital,SMB,Inbound Marketing,REP-01,new_business,2024-12-02,2025-12-11,236735.0,Negotiation,open
OPP-00726,,North Partners,Mid-Market,Partner Referral,REP-10,new_business,2025-04-14,2025-12-19,98818.0,Negotiation,open
OPP-00727,,Anvil Dynamics,Enterprise,Event/Conference,REP-07,new_business,2025-10-18,2025-12-26,44318.0,Negotiation,open
OPP-00728,,Lattice Partners,Mid-Market,Outbound Sales,REP-11,new_business,2025-06-29,2025-12-19,216088.0,Negotiation,open
OPP-00729,,Glide Dynamics,SMB,Partner Referral,REP-03,new_business,2025-11-06,2025-12-11,80816.0,Negotiation,open
OPP-00730,,Tessera Industries,SMB,Partner Referral,REP-02,new_business,2025-07-31,2025-12-11,248362.0,Negotiation,open
OPP-00731,,Reverb Partners,Mid-Market,Inbound Marketing,REP-04,new_business,2025-08-12,2025-12-19,51355.0,Negotiation,open
OPP-00732,,Quantum Labs,Enterprise,Outbound Sales,REP-10,new_business,2025-08-17,2025-12-26,8656.0,Negotiation,open
OPP-00733,,Helix Industries,SMB,Outbound Sales,REP-09,new_business,2025-10-22,2025-12-11,187996.0,Negotiation,open
OPP-00734,,Helix Industries,SMB,Partner Referral,REP-08,new_business,2025-08-18,2025-12-11,44000.0,Negotiation,open
OPP-00735,,Cobalt Solutions,SMB,Inbound Marketing,REP-08,new_business,2025-03-05,2025-12-11,241534.0,Negotiation,open
OPP-00736,,Quantum Digital,SMB,Inbound Marketing,REP-07,new_business,2025-11-14,2026-01-05,61766.0,Qualification,open
OPP-00737,,Stratus Digital,SMB,Outbound Sales,REP-09,new_business,2025-09-11,2025-12-11,236192.0,Negotiation,open
OPP-00738,,Lattice Solutions,SMB,Event/Conference,REP-02,new_business,2025-09-23,2025-12-11,87797.0,Negotiation,open
OPP-00739,,Reverb Logic,Enterprise,Event/Conference,REP-06,new_business,2025-05-23,2025-12-26,75542.0,Negotiation,open
OPP-00740,,Marlin Dynamics,SMB,Outbound Sales,REP-12,new_business,2025-11-01,2025-12-11,138241.0,Negotiation,open
OPP-00741,,Halcyon Group,SMB,Outbound Sales,REP-07,new_business,2025-06-05,2025-12-11,229408.0,Negotiation,open
OPP-00742,,Plinth Systems,SMB,Inbound Marketing,REP-04,new_business,2025-06-04,2025-12-11,8396.0,Negotiation,open
OPP-00743,,Beacon Logic,Mid-Market,Partner Referral,REP-07,new_business,2025-04-04,2025-12-19,143925.0,Negotiation,open
OPP-00744,,Anvil Cloud,SMB,Event/Conference,REP-02,new_business,2025-02-08,2025-12-11,133127.0,Negotiation,open
OPP-00745,,Lattice Holdings,SMB,Inbound Marketing,REP-02,new_business,2024-12-12,2025-12-11,14449.0,Negotiation,open
OPP-00746,,Stratus Logic,SMB,Event/Conference,REP-01,new_business,2025-09-06,2025-12-11,187349.0,Negotiation,open
OPP-00747,,Apex Partners,Mid-Market,Inbound Marketing,REP-10,new_business,2025-08-17,2025-12-19,244217.0,Negotiation,open
OPP-00748,,Tessera Network,SMB,Event/Conference,REP-08,new_business,2025-06-28,2025-12-11,70842.0,Negotiation,open
OPP-00749,,Citron Network,Mid-Market,Inbound Marketing,REP-11,new_business,2025-11-22,2026-02-26,86233.0,Discovery,open
OPP-00750,,Tessera Dynamics,Enterprise,Inbound Marketing,REP-01,new_business,2025-03-29,2025-12-26,86337.0,Negotiation,open
OPP-00751,,Beacon Works,SMB,Inbound Marketing,REP-08,new_business,2025-09-12,2025-12-11,80031.0,Negotiation,open
OPP-00752,,Cobalt Co,SMB,Partner Referral,REP-09,new_business,2025-09-22,2025-12-11,233956.0,Negotiation,open
OPP-00753,,Glide Partners,SMB,Inbound Marketing,REP-09,new_business,2025-09-17,2025-12-11,55996.0,Negotiation,open
OPP-00754,,Glide Holdings,Mid-Market,Event/Conference,REP-11,new_business,2025-05-18,2025-12-19,135485.0,Negotiation,open
OPP-00755,,Reverb Systems,SMB,Partner Referral,REP-11,new_business,2025-04-03,2025-12-11,195965.0,Negotiation,open
OPP-00756,,Reverb Works,SMB,Inbound Marketing,REP-11,new_business,2025-05-27,2025-12-11,249496.0,Negotiation,open
OPP-00757,,Lattice Digital,Mid-Market,Outbound Sales,REP-01,new_business,2025-01-15,2025-12-19,232672.0,Negotiation,open
OPP-00758,,Anvil Digital,SMB,Event/Conference,REP-07,new_business,2025-02-03,2025-12-11,192455.0,Negotiation,open
OPP-00759,,Stratus Labs,Mid-Market,Inbound Marketing,REP-06,new_business,2024-12-18,2025-12-19,241631.0,Negotiation,open
OPP-00760,,Helix Group,SMB,Outbound Sales,REP-10,new_business,2025-05-16,2025-12-11,239464.0,Negotiation,open
OPP-00761,,Beacon Labs,Mid-Market,Outbound Sales,REP-11,new_business,2025-08-24,2025-12-19,145083.0,Negotiation,open
OPP-00762,,Reverb Cloud,SMB,Partner Referral,REP-09,new_business,2025-10-27,2025-12-26,77588.0,Proof of Concept,open
OPP-00763,,North Labs,SMB,Outbound Sales,REP-11,new_business,2025-10-28,2025-12-26,142863.0,Proof of Concept,open
OPP-00764,,Beacon Works,Mid-Market,Partner Referral,REP-07,new_business,2025-06-06,2025-12-19,247320.0,Negotiation,open
OPP-00765,,Reverb Systems,Mid-Market,Event/Conference,REP-11,new_business,2025-01-15,2025-12-19,195132.0,Negotiation,open
OPP-00766,,Beacon Dynamics,Mid-Market,Outbound Sales,REP-02,new_business,2025-06-19,2025-12-19,35049.0,Negotiation,open
OPP-00767,,Citron Systems,SMB,Event/Conference,REP-07,new_business,2025-10-27,2025-12-11,239861.0,Negotiation,open
OPP-00768,,Vector Systems,Mid-Market,Event/Conference,REP-03,new_business,2025-08-23,2025-12-19,128401.0,Negotiation,open
OPP-00769,,North Labs,SMB,Outbound Sales,REP-02,new_business,2025-11-26,2026-01-12,64195.0,Discovery,open
OPP-00770,,Anvil Systems,Mid-Market,Partner Referral,REP-04,new_business,2025-09-08,2025-12-19,213022.0,Negotiation,open
OPP-00771,,Marlin Works,SMB,Event/Conference,REP-04,new_business,2025-06-24,2025-12-11,202723.0,Negotiation,open
OPP-00772,,Plinth Dynamics,SMB,Outbound Sales,REP-01,new_business,2025-11-14,2026-01-05,83051.0,Qualification,open
OPP-00773,,Helix Labs,SMB,Inbound Marketing,REP-12,new_business,2025-01-01,2025-12-11,101440.0,Negotiation,open
OPP-00774,,Cobalt Solutions,SMB,Partner Referral,REP-08,new_business,2025-01-20,2025-12-11,242994.0,Negotiation,open
OPP-00775,,Apex Dynamics,SMB,Outbound Sales,REP-04,new_business,2025-04-30,2025-12-11,117376.0,Negotiation,open
OPP-00776,,Vector Partners,SMB,Partner Referral,REP-01,new_business,2024-12-17,2025-12-11,117347.0,Negotiation,open
OPP-00777,,North Systems,Mid-Market,Inbound Marketing,REP-06,new_business,2025-07-30,2025-12-19,160514.0,Negotiation,open
OPP-00778,,Citron Group,SMB,Partner Referral,REP-06,new_business,2025-06-10,2025-12-11,200838.0,Negotiation,open
OPP-00779,,Stratus Works,SMB,Inbound Marketing,REP-07,new_business,2025-04-11,2025-12-11,179758.0,Negotiation,open
OPP-00780,,Plinth Systems,Mid-Market,Inbound Marketing,REP-11,new_business,2025-02-10,2025-12-19,23164.0,Negotiation,open
OPP-00781,,Vector Holdings,Mid-Market,Partner Referral,REP-05,new_business,2025-10-01,2026-02-02,222512.0,Proof of Concept,open
OPP-00782,,Halcyon Industries,Mid-Market,Partner Referral,REP-08,new_business,2025-07-15,2025-12-19,41586.0,Negotiation,open
OPP-00783,,Vector Systems,SMB,Inbound Marketing,REP-08,new_business,2025-03-06,2025-12-11,82084.0,Negotiation,open
OPP-00784,,Plinth Dynamics,SMB,Event/Conference,REP-03,new_business,2025-04-07,2025-12-11,58257.0,Negotiation,open
OPP-00785,,Plinth Dynamics,SMB,Partner Referral,REP-02,new_business,2025-10-21,2025-12-11,126215.0,Negotiation,open
OPP-00786,,Apex Holdings,SMB,Inbound Marketing,REP-01,new_business,2025-10-17,2025-12-11,191353.0,Negotiation,open
OPP-00787,,Lattice Solutions,SMB,Event/Conference,REP-08,new_business,2025-11-27,2026-01-12,188386.0,Discovery,open
OPP-00788,,Plinth Dynamics,SMB,Outbound Sales,REP-03,new_business,2025-04-05,2025-12-11,50118.0,Negotiation,open
OPP-00789,,Cobalt Network,Enterprise,Event/Conference,REP-05,new_business,2025-03-26,2025-12-26,121786.0,Negotiation,open
OPP-00790,,Citron Group,SMB,Event/Conference,REP-04,new_business,2025-01-23,2025-12-11,158479.0,Negotiation,open
OPP-00791,,Tessera Solutions,SMB,Partner Referral,REP-10,new_business,2025-01-17,2025-12-11,62861.0,Negotiation,open
OPP-00792,,Stratus Cloud,SMB,Outbound Sales,REP-03,new_business,2025-11-19,2026-01-12,162298.0,Discovery,open
OPP-00793,,North Logic,Mid-Market,Outbound Sales,REP-06,new_business,2025-01-25,2025-12-19,53998.0,Negotiation,open
OPP-00794,,Glide Systems,SMB,Inbound Marketing,REP-02,new_business,2025-10-20,2025-12-11,9506.0,Negotiation,open
OPP-00795,,Tessera Holdings,SMB,Outbound Sales,REP-12,new_business,2025-04-29,2025-12-11,82291.0,Negotiation,open
OPP-00796,,Apex Logic,SMB,Inbound Marketing,REP-04,new_business,2025-03-12,2025-12-11,40592.0,Negotiation,open
OPP-00797,,Tessera Solutions,SMB,Event/Conference,REP-12,new_business,2025-08-04,2025-12-11,152280.0,Negotiation,open
